\twi_clips\twi_clip_2262.wav,' 4\ '-,,
\twi_clips\twi_clip_2263.wav,the truth is 1,,
\twi_clips\twi_clip_2264.wav,we didn't hear all these dealings when it started,,
\twi_clips\twi_clip_2265.wav,it was too late by the time we heard and we have pardon her for that,,
\twi_clips\twi_clip_2266.wav,"we don't want it to happen again, that is why we are putting measures in place",,
\twi_clips\twi_clip_2267.wav,so that nobody can claim some ownership along the line,,
\twi_clips\twi_clip_2268.wav,that is why we are making you aware that from now unwards,,
\twi_clips\twi_clip_2269.wav,events have turned,,
\twi_clips\twi_clip_2270.wav,so like I said earlier on,,
\twi_clips\twi_clip_2271.wav,we decided to let things slide,,
\twi_clips\twi_clip_2272.wav,but now wc have noticed that if we don't take care things will go bad,,
\twi_clips\twi_clip_2273.wav,"so now, new king new law",,
\twi_clips\twi_clip_2274.wav,ï»¿,,
\twi_clips\twi_clip_2275.wav,so Gospi is not the landlord,,
\twi_clips\twi_clip_2276.wav,and she has been disturbing us this way? we will deal with her,,
\twi_clips\twi_clip_2277.wav,sandra be hurry and lets go,,
\twi_clips\twi_clip_2278.wav,what's wrong,,
\twi_clips\twi_clip_2279.wav,shouting'!'!!!',,
\twi_clips\twi_clip_2280.wav,sandra!!!1,,
\twi_clips\twi_clip_2281.wav,"ah Daddy, mummy",,
\twi_clips\twi_clip_2282.wav,sandra just collapsed on our way going,,
\twi_clips\twi_clip_2283.wav,Twum Barimah,,
\twi_clips\twi_clip_2284.wav,Daddy,,
\twi_clips\twi_clip_2285.wav,sandra!!1,,
\twi_clips\twi_clip_2286.wav,what is wrong,,
\twi_clips\twi_clip_2287.wav,sandra has collapsed,,
\twi_clips\twi_clip_2288.wav,"*""►*",,
\twi_clips\twi_clip_2289.wav,eeiii sandra oh JESUS,,
\twi_clips\twi_clip_2290.wav,"SANDRA SANDRA ""ii",,
\twi_clips\twi_clip_2291.wav,"CRYING""'",,
\twi_clips\twi_clip_2292.wav,Gospi for you,,
\twi_clips\twi_clip_2293.wav,say my name for me,,
\twi_clips\twi_clip_2294.wav,you know what7?,,
\twi_clips\twi_clip_2295.wav,"I have been wanting to ask you this but, I always forget",,
\twi_clips\twi_clip_2296.wav,a lady came here somedays ago,,
\twi_clips\twi_clip_2297.wav,she called all of us and held a meeting with us all,,
\twi_clips\twi_clip_2298.wav,but according to her this house is not for you,,
\twi_clips\twi_clip_2299.wav,yes she said the house is for you but hyer brother's,,
\twi_clips\twi_clip_2300.wav,and they gave here to you as a care taker or whatsoever,,
\twi_clips\twi_clip_2301.wav,what7?,,
\twi_clips\twi_clip_2302.wav,ï»¿,,
\twi_clips\twi_clip_2303.wav,she said they gave it to you us a care taker,,
\twi_clips\twi_clip_2304.wav,you forccfuly taken the house upon yourself and her brother has even forgotten about it,,
\twi_clips\twi_clip_2305.wav,"sol have always been wanting to ask you but, I forget all time",,
\twi_clips\twi_clip_2306.wav,Akwasi so do you believe hat she is saying7,,
\twi_clips\twi_clip_2307.wav,"No I don't, that is why I am asking you",,
\twi_clips\twi_clip_2308.wav,"let me ask you, have you seen anybody claiming ownership of this house",,
\twi_clips\twi_clip_2309.wav,Oh naa,,
\twi_clips\twi_clip_2310.wav,haven't seen anything like that before,,
\twi_clips\twi_clip_2311.wav,I struggled myself to build my house,,
\twi_clips\twi_clip_2312.wav,why don't they wanna let me have my peace of mind,,
\twi_clips\twi_clip_2313.wav,or is it a surprise or hatred,,
\twi_clips\twi_clip_2314.wav,"or the love I have got is what pains them, that I have to also get my lover?",,
\twi_clips\twi_clip_2315.wav,"maybe is the love you have got, is no big deal",,
\twi_clips\twi_clip_2316.wav,what is it11!,,
\twi_clips\twi_clip_2317.wav,"I don't undersatnd somethings, what do they really want me to do in this house",,
\twi_clips\twi_clip_2318.wav,forget it if it is not the truth,,
\twi_clips\twi_clip_2319.wav,okay?,,
\twi_clips\twi_clip_2320.wav,your anger is the reason I don't tell you anything,,
\twi_clips\twi_clip_2321.wav,look at how your anger is coming up this short while,,
\twi_clips\twi_clip_2322.wav,i'm not angry this is just a low a temper,,
\twi_clips\twi_clip_2323.wav,I can see how it is rising now,,
\twi_clips\twi_clip_2324.wav,sometimes you have to sit back and accept the case and know you next move,,
\twi_clips\twi_clip_2325.wav,look if you know you will join them,,
\twi_clips\twi_clip_2326.wav,let me know what I will do,,
\twi_clips\twi_clip_2327.wav,I have even fed you with the advance you paid,,
\twi_clips\twi_clip_2328.wav,do you have to say this all,,
\twi_clips\twi_clip_2329.wav,you have been enjoying with club and all that,,
\twi_clips\twi_clip_2330.wav,somebody might have heard all what you saying,,
\twi_clips\twi_clip_2331.wav,Do I even care of anybody,,
\twi_clips\twi_clip_2332.wav,Uncle,,
\twi_clips\twi_clip_2333.wav,abena,,
\twi_clips\twi_clip_2334.wav,"this is my third day, I have been expecting you to take me to my house but still...",,
\twi_clips\twi_clip_2335.wav,stay in your house?,,
\twi_clips\twi_clip_2336.wav,yes my house,,
\twi_clips\twi_clip_2337.wav,which house7?,,
\twi_clips\twi_clip_2338.wav,what do you mean by that uncle?,,
\twi_clips\twi_clip_2339.wav,the house I have been sending you money to build?,,
\twi_clips\twi_clip_2340.wav,"you came three days ago, and this is the place you have been staying",,
\twi_clips\twi_clip_2341.wav,my wife will cook and feed you,,
\twi_clips\twi_clip_2342.wav,so what do you mean by all that you saying?,,
\twi_clips\twi_clip_2343.wav,Eee uncle,,
\twi_clips\twi_clip_2344.wav,are you serious?,,
\twi_clips\twi_clip_2345.wav,yess,,
\twi_clips\twi_clip_2346.wav,uncle I'm talking about the house you have been sending me it's pictures,,
\twi_clips\twi_clip_2347.wav,the one I sent money for you to build where you said you will take me when I come,,
\twi_clips\twi_clip_2348.wav,Abena me?l 1!,,
\twi_clips\twi_clip_2349.wav,what money have you sent to me?,,
\twi_clips\twi_clip_2350.wav,Eem Abena,,
\twi_clips\twi_clip_2351.wav,hey uncle becareful,,
\twi_clips\twi_clip_2352.wav,I thought you were playing,,
\twi_clips\twi_clip_2353.wav,"the money I have been sending to you to build a house,",,
\twi_clips\twi_clip_2354.wav,as you send me pictures all this while,,
\twi_clips\twi_clip_2355.wav,oh my niece they have fraud you too,,
\twi_clips\twi_clip_2356.wav,"this is social media, they have fraud you",,
\twi_clips\twi_clip_2357.wav,this is what these kids have been doing,,
\twi_clips\twi_clip_2358.wav,then the pictures are photoshoped,,
\twi_clips\twi_clip_2359.wav,how can the pictures you took youself be photoshoped,,
\twi_clips\twi_clip_2360.wav,uncle don't make me do wild on you,,
\twi_clips\twi_clip_2361.wav,Abena what are you talking about,,
\twi_clips\twi_clip_2362.wav,you are telling me I sent the money to fraudsters7,,
\twi_clips\twi_clip_2363.wav,hey Uncle,,
\twi_clips\twi_clip_2364.wav,Abena,,
\twi_clips\twi_clip_2365.wav,what are you doing?,,
\twi_clips\twi_clip_2366.wav,do you know how I suffered abroad,,
\twi_clips\twi_clip_2367.wav,do you know how much depression I went through,,
\twi_clips\twi_clip_2368.wav,so you want to tell me you have spend the money,,
\twi_clips\twi_clip_2369.wav,is there anybody home?,,
\twi_clips\twi_clip_2370.wav,Uncle you want to tell me you have spend the money,,
\twi_clips\twi_clip_2371.wav,which money?,,
\twi_clips\twi_clip_2372.wav,heyyyy! >!,,
\twi_clips\twi_clip_2373.wav,Uncle111,,
\twi_clips\twi_clip_2374.wav,you have spent my money??,,
\twi_clips\twi_clip_2375.wav,If you don't find me my house,,
\twi_clips\twi_clip_2376.wav,is there not anybody home7,,
\twi_clips\twi_clip_2377.wav,lUijl&J,,
\twi_clips\twi_clip_2378.wav,"Abena is everything okay""7",,
\twi_clips\twi_clip_2379.wav,you are asking me this question?,,
\twi_clips\twi_clip_2380.wav,becauses I'm surprise of what you saying7,,
\twi_clips\twi_clip_2381.wav,Eeiii,,
\twi_clips\twi_clip_2382.wav,you want me to struggle and bring you the money,,
\twi_clips\twi_clip_2383.wav,to build house me,,
\twi_clips\twi_clip_2384.wav,and you are asking me this bullshit7,,
\twi_clips\twi_clip_2385.wav,Uncle uncle!!!!,,
\twi_clips\twi_clip_2386.wav,how many times have I call you,,
\twi_clips\twi_clip_2387.wav,Uncle be ready you arc taking me to the house okay,,
\twi_clips\twi_clip_2388.wav,Uncle Uncle,,
\twi_clips\twi_clip_2389.wav,has my nephew been smoking up there?,,
\twi_clips\twi_clip_2390.wav,what money is she talking about,,
\twi_clips\twi_clip_2391.wav,NO NO NO,,
\twi_clips\twi_clip_2392.wav,if its not witches that are worrying her then she might be a smoker,,
\twi_clips\twi_clip_2393.wav,ï»¿,,
\twi_clips\twi_clip_2394.wav,herrr maame Yaa,,
\twi_clips\twi_clip_2395.wav,why arc you taking so long in sweeping that small place?,,
\twi_clips\twi_clip_2396.wav,Uncle I will finish very soon,,
\twi_clips\twi_clip_2397.wav,when are you completing,,
\twi_clips\twi_clip_2398.wav,Unclle we have to eat cassava oo,,
\twi_clips\twi_clip_2399.wav,why so?,,
\twi_clips\twi_clip_2400.wav,the yam is finished,,
\twi_clips\twi_clip_2401.wav,be fast and come for money to go and buy some,,
\twi_clips\twi_clip_2402.wav,"you don't manage when there is yam, you have ti manage so we add stew with it",,
\twi_clips\twi_clip_2403.wav,"but you don't, now we have to go and buy some",,
\twi_clips\twi_clip_2404.wav,look at how you are building,,
\twi_clips\twi_clip_2405.wav,Oboy Aloo,,
\twi_clips\twi_clip_2406.wav,'m the biggest,,
\twi_clips\twi_clip_2407.wav,"what do you mean by that, put the cutlass down and let me talk to you",,
\twi_clips\twi_clip_2408.wav,I said put the cutlasss down and let me talk to you,,
\twi_clips\twi_clip_2409.wav,Eeiii Anhwere,,
\twi_clips\twi_clip_2410.wav,please I have puting it down,,
\twi_clips\twi_clip_2411.wav,hernr ®6dy Aloo why?,,
\twi_clips\twi_clip_2412.wav,what are we competing about,,
\twi_clips\twi_clip_2413.wav,what is it<?,,
\twi_clips\twi_clip_2414.wav,why look,,
\twi_clips\twi_clip_2415.wav,let me tell you orfe thing,,
\twi_clips\twi_clip_2416.wav,I'm notthe tyoe that you can bully and go scot free,,
\twi_clips\twi_clip_2417.wav,I'm not the tyoe that you can bully and go scot free,,
\twi_clips\twi_clip_2418.wav,oh that is really true,,
\twi_clips\twi_clip_2419.wav,"you have to also know that, force is used at whvere there is misunderstanding",,
\twi_clips\twi_clip_2420.wav,thank you for saying that,,
\twi_clips\twi_clip_2421.wav,look why!,??,
\twi_clips\twi_clip_2422.wav,"why are you gossiping about me this way, what do you want7",,
\twi_clips\twi_clip_2423.wav,about who?,,
\twi_clips\twi_clip_2424.wav,about me!!,,
\twi_clips\twi_clip_2425.wav,have I wrong you anyway7,,
\twi_clips\twi_clip_2426.wav,on which way!!!7,,
\twi_clips\twi_clip_2427.wav,why have I build my house and if people arc coming to rent you telrthem is not mine,,
\twi_clips\twi_clip_2428.wav,stop that thing you have been doing or else things won't be fine betw.een the both of us,,
\twi_clips\twi_clip_2429.wav,so this is why you were wondering me?,,
\twi_clips\twi_clip_2430.wav,do you even look like a landlord7,,
\twi_clips\twi_clip_2431.wav,why don't ® I p oU’^a s. s ii c h 7,,
\twi_clips\twi_clip_2432.wav,and you have been telling them I used juju to snatchjfthe house and all that,,
\twi_clips\twi_clip_2433.wav,people^use money to build but you use jCiju to build yours,,
\twi_clips\twi_clip_2434.wav,"you use juju for blocks, cements and even roofing sheets, I know all of that",,
\twi_clips\twi_clip_2435.wav,",1 you don't stop that foolishness",,
\twi_clips\twi_clip_2436.wav,look let me tell you one thing,,
\twi_clips\twi_clip_2437.wav,tell me I'm listening,,
\twi_clips\twi_clip_2438.wav,do you know how many times,,
\twi_clips\twi_clip_2439.wav,you7,,
\twi_clips\twi_clip_2440.wav,kwame Anhwere company limited was my own company,,
\twi_clips\twi_clip_2441.wav,ahhh!,,
\twi_clips\twi_clip_2442.wav,you hear,,
\twi_clips\twi_clip_2443.wav,then is easi to do juju,,
\twi_clips\twi_clip_2444.wav,a human being pulled me down by juju you hear,,
\twi_clips\twi_clip_2445.wav,as if today i’m doing same what is wrong .with it,,
\twi_clips\twi_clip_2446.wav,go and asked pastors all over the country,,
\twi_clips\twi_clip_2447.wav,Go and ask Duncan williams if I have sinned against’GOD,,
\twi_clips\twi_clip_2448.wav,and I am saying things arc cheao now but becareful,,
\twi_clips\twi_clip_2449.wav,don't point the cutlass .on me okay !!!,,
\twi_clips\twi_clip_2450.wav,Uncle Uncle please have patient,,
\twi_clips\twi_clip_2451.wav,Yaa Yaa this issue is not for the younger ones,,
\twi_clips\twi_clip_2452.wav,even paliamentanans will fight over it,,
\twi_clips\twi_clip_2453.wav,"Herr Yaa talk to ypur uncle, children can also advice elderly ones",,
\twi_clips\twi_clip_2454.wav,we maintain ones property but not destroying it,,
\twi_clips\twi_clip_2455.wav,INSULTS!’!,,
\twi_clips\twi_clip_2456.wav,uncle please calm down,,
\twi_clips\twi_clip_2457.wav,talk to your uncle you can advice him as well,,
\twi_clips\twi_clip_2458.wav,"useless issue,",,
\twi_clips\twi_clip_2459.wav,"come!1!!, why are you leaving7",,
\twi_clips\twi_clip_2460.wav,oh Uncle sometimes you have to calm down (Yaa),,
\twi_clips\twi_clip_2461.wav,uncle so where is the huge money sister .even sent to me that I gave to you myself,,
\twi_clips\twi_clip_2462.wav,and where is the house as well,,
\twi_clips\twi_clip_2463.wav,"ah Afia, why are you treating your own uncle as if I'm a kid",,
\twi_clips\twi_clip_2464.wav,today this tomorrow that,,
\twi_clips\twi_clip_2465.wav,"see how Abena has been worrying me about money, what money have yoS given to me?",,
\twi_clips\twi_clip_2466.wav,stop harrassing me this way,,
\twi_clips\twi_clip_2467.wav,I want to have my peace,,
\twi_clips\twi_clip_2468.wav,you are now asking us what money? Uncle?,,
\twi_clips\twi_clip_2469.wav,"I would have shut up if I don't know, but I have all my eyes in this",,
\twi_clips\twi_clip_2470.wav,I sometimes bring some myself,,
\twi_clips\twi_clip_2471.wav,sometimes the workers even comes to me for money,,
\twi_clips\twi_clip_2472.wav,"you said they were roofing the house, where is the house they were roofing?",,
\twi_clips\twi_clip_2473.wav,ï»¿,,
\twi_clips\twi_clip_2474.wav,Afia if you know where the house is then lets go show us so that allAvill be over,,
\twi_clips\twi_clip_2475.wav,so i can have my peace,,
\twi_clips\twi_clip_2476.wav,Have you heard him7,,
\twi_clips\twi_clip_2477.wav,h'ave you heard what he is saying7,,
\twi_clips\twi_clip_2478.wav,you are asking me the where about of the house7,,
\twi_clips\twi_clip_2479.wav,this really going bad sister,,
\twi_clips\twi_clip_2480.wav,he has blast,,
\twi_clips\twi_clip_2481.wav,he is not his self,,
\twi_clips\twi_clip_2482.wav,"what, he is not his self",,
\twi_clips\twi_clip_2483.wav,"then wherever he is, he should bring his self here now and go search my house for me",,
\twi_clips\twi_clip_2484.wav,or else I will pluck those your eyes from there,,
\twi_clips\twi_clip_2485.wav,ï»¿,,
\twi_clips\twi_clip_2486.wav,for what reason will you pluck my eyes,,
\twi_clips\twi_clip_2487.wav,for dinner,,
\twi_clips\twi_clip_2488.wav,what??’!,,
\twi_clips\twi_clip_2489.wav,SHOUTING 111,,
\twi_clips\twi_clip_2490.wav,ï»¿,,
\twi_clips\twi_clip_2491.wav,Agya Twum,,
\twi_clips\twi_clip_2492.wav,my niece,,
\twi_clips\twi_clip_2493.wav,I come here with joy,,
\twi_clips\twi_clip_2494.wav,you really glowing,,
\twi_clips\twi_clip_2495.wav,ohhhh !!!,,
\twi_clips\twi_clip_2496.wav,its all your help that is why I’m glowing,,
\twi_clips\twi_clip_2497.wav,it's been a while,,
\twi_clips\twi_clip_2498.wav,I'm around,,
\twi_clips\twi_clip_2499.wav,how is your family,,
\twi_clips\twi_clip_2500.wav,they are all tint?,,
\twi_clips\twi_clip_2501.wav,thank GOD,,
\twi_clips\twi_clip_2502.wav,let me find you some water to drink,,
\twi_clips\twi_clip_2503.wav,oh no no is okay father,,
\twi_clips\twi_clip_2504.wav,really7,,
\twi_clips\twi_clip_2505.wav,yes,,
\twi_clips\twi_clip_2506.wav,then what brings you here,,
\twi_clips\twi_clip_2507.wav,I come in peace this evening,,
\twi_clips\twi_clip_2508.wav,"I used come to you sometime about where I was living, how my landlord was disturbing",,
\twi_clips\twi_clip_2509.wav,and :y'ou fgave'Trie ^direction,,
\twi_clips\twi_clip_2510.wav,and after I took that direction Agya Twum everthing is going smooth,,
\twi_clips\twi_clip_2511.wav,they have even put my name after the area, AKUA GOSPI CONSTITUENCY,
\twi_clips\twi_clip_2512.wav,I am the queen over there,,
\twi_clips\twi_clip_2513.wav,you are more than an MP,,
\twi_clips\twi_clip_2514.wav,"I tell you, I have rented some of the rooms and enjoying the money myself",,
\twi_clips\twi_clip_2515.wav,that is all enjoy yourself,,
\twi_clips\twi_clip_2516.wav,ahhhh!!,,
\twi_clips\twi_clip_2517.wav,very'gpod,,
\twi_clips\twi_clip_2518.wav,laughing...,,
\twi_clips\twi_clip_2519.wav,ï»¿,,
\twi_clips\twi_clip_2520.wav,"is true that, peace of mind makes people forget about somethings",,
\twi_clips\twi_clip_2521.wav,"so now that you are coming to tell me, GOD bless you",,
\twi_clips\twi_clip_2522.wav,"oh not that father, I wanted to put some one or two things in place",,
\twi_clips\twi_clip_2523.wav,I don't have anything bad in my mind,,
\twi_clips\twi_clip_2524.wav,my directions always.comes through,,
\twi_clips\twi_clip_2525.wav,I'm more than some pastors and prophets,,
\twi_clips\twi_clip_2526.wav,"father you are indeed a prophet, some prophets can't perform your what you did",,
\twi_clips\twi_clip_2527.wav,a lot of them pass out revelations but it doesn't come true,,
\twi_clips\twi_clip_2528.wav,but for me ot will come'through,,
\twi_clips\twi_clip_2529.wav,'I told you the house will be yours,,
\twi_clips\twi_clip_2530.wav,greet me you have done well,,
\twi_clips\twi_clip_2531.wav,Agya Twum you are my savior,,
\twi_clips\twi_clip_2532.wav,you are living somewhere and you want us to 'take care of your house#fpr you,,
\twi_clips\twi_clip_2533.wav,are we the ones to keep there clean for you7,,
\twi_clips\twi_clip_2534.wav,you are not serious to build a house,,
\twi_clips\twi_clip_2535.wav,I will even snatch the throne from the president,,
\twi_clips\twi_clip_2536.wav,eiii then you are serious,,
\twi_clips\twi_clip_2537.wav,don't worry I'm still searching for somethings 20 cows and all that,,
\twi_clips\twi_clip_2538.wav,I will snatch it at all from them,,
\twi_clips\twi_clip_2539.wav,relax and andrstay in there for good,,
\twi_clips\twi_clip_2540.wav,feel free ans sleep,,
\twi_clips\twi_clip_2541.wav,I don't have anything against mankind,,
\twi_clips\twi_clip_2542.wav,1 want the wellbeing of mankind,,
\twi_clips\twi_clip_2543.wav,is time for we the care takers to enjoy lift?,,
\twi_clips\twi_clip_2544.wav,yes we are tired,,
\twi_clips\twi_clip_2545.wav,you can’t curse or kill us,,
\twi_clips\twi_clip_2546.wav,ahh’h,,
\twi_clips\twi_clip_2547.wav,.'ill sack you very soon,,
\twi_clips\twi_clip_2548.wav,if I plant a gow arid face it at your end that is it for you you will never remember,,
\twi_clips\twi_clip_2549.wav,you can even die and that will be all for you,,
\twi_clips\twi_clip_2550.wav,brother can I see you for a moment7,,
\twi_clips\twi_clip_2551.wav,Do you stay around7,,
\twi_clips\twi_clip_2552.wav,yes please I stay around,,
\twi_clips\twi_clip_2553.wav,'m looking for my house,,
\twi_clips\twi_clip_2554.wav,some small house like that,,
\twi_clips\twi_clip_2555.wav,small house??,,
\twi_clips\twi_clip_2556.wav,yes,,
\twi_clips\twi_clip_2557.wav,ah man are you okay?,,
\twi_clips\twi_clip_2558.wav,"I'm looking for my house, I can't find it",,
\twi_clips\twi_clip_2559.wav,it's a small and fancy house it's very unique,,
\twi_clips\twi_clip_2560.wav,ah are you saine?,,
\twi_clips\twi_clip_2561.wav,why are you insulting me,,
\twi_clips\twi_clip_2562.wav,"what you are asking me is very childish, ■even a land couldn't got missing",,
\twi_clips\twi_clip_2563.wav,and do I look after peoples houses for them? there are a lot of them around check,,
\twi_clips\twi_clip_2564.wav,I'm just asking about my missing house why this insult,,
\twi_clips\twi_clip_2565.wav,madam this your man might be insane because even a land couldn't got missing,,
\twi_clips\twi_clip_2566.wav,mine is kinda different that is why I'm asking you or are you new here,,
\twi_clips\twi_clip_2567.wav,"which of the houses here is not,looking nice, looks like your mind is crazy",,
\twi_clips\twi_clip_2568.wav,brother is alright you can go,,
\twi_clips\twi_clip_2569.wav,but what you said is really childish,,
\twi_clips\twi_clip_2570.wav,uncle are you really okay?,,
\twi_clips\twi_clip_2571.wav,Abena I'm really okay,,
\twi_clips\twi_clip_2572.wav,Uncle are you really sure everything up here is okay?,,
\twi_clips\twi_clip_2573.wav,Oh Abena I'm your uncle,,
\twi_clips\twi_clip_2574.wav,then what is it,,
\twi_clips\twi_clip_2575.wav,so uncle have you seen a missing house before?,,
\twi_clips\twi_clip_2576.wav,that is what baffles me,,
\twi_clips\twi_clip_2577.wav,have you hearde what he told you?,,
\twi_clips\twi_clip_2578.wav,I am asking you,,
\twi_clips\twi_clip_2579.wav,have you seen some before?,,
\twi_clips\twi_clip_2580.wav,no you haven't? then why,,
\twi_clips\twi_clip_2581.wav,thyen why do you want to disgrace me now,,
\twi_clips\twi_clip_2582.wav,where is the room,,
\twi_clips\twi_clip_2583.wav,"abena calm down, you lets check around maybe I will find it",,
\twi_clips\twi_clip_2584.wav,is there not where we came from,,
\twi_clips\twi_clip_2585.wav,I'm asking you this, do you think I came from abraod just to tour here right?,
\twi_clips\twi_clip_2586.wav,ah!!!!,,
\twi_clips\twi_clip_2587.wav,ï»¿,,
\twi_clips\twi_clip_2588.wav,Uncle if you don't find my house for me we will wear the same shoe today,,
\twi_clips\twi_clip_2589.wav,"lets go, I will follow you everywhere",,
\twi_clips\twi_clip_2590.wav,you go Im following you,,
\twi_clips\twi_clip_2591.wav,be fast at your pace,,
\twi_clips\twi_clip_2592.wav,sister you mean uncle took you around and couldn't firTd the house7,,
\twi_clips\twi_clip_2593.wav,’ £ sister you mean uncle took you around and-coljTdn't'find the house?,,
\twi_clips\twi_clip_2594.wav,nobody has ever walk with me this way all my life time,,
\twi_clips\twi_clip_2595.wav,"to. extent, of'asking someone he hasn't seen any short house in the house in the area",,
\twi_clips\twi_clip_2596.wav,Eeiii really?,,
\twi_clips\twi_clip_2597.wav,"sister you know what don’t worry, will take you to a woman pastor ti help us in prayers",,
\twi_clips\twi_clip_2598.wav,because this issue is very spiritual okay,,
\twi_clips\twi_clip_2599.wav,be^a^e this isstie is ver*spiritual olcay^W,,
\twi_clips\twi_clip_2600.wav,can she/really help us? (she is very good),,
\twi_clips\twi_clip_2601.wav,because'I.don’t.understand what is going EnT,,
\twi_clips\twi_clip_2602.wav,"she can really help us in prayers, because this is very bad",,
\twi_clips\twi_clip_2603.wav,letsfgo my sister,,
\twi_clips\twi_clip_2604.wav,| Amen',,
\twi_clips\twi_clip_2605.wav,Amen-1 ' (Amervy',,
\twi_clips\twi_clip_2606.wav,you are welcome,,
\twi_clips\twi_clip_2607.wav,thank you,,
\twi_clips\twi_clip_2608.wav,thank -you J,,
\twi_clips\twi_clip_2609.wav,what'brings you here-tKis affer^noon,,
\twi_clips\twi_clip_2610.wav,"we come.in peace, this is my sister konadu, she stays in the OS",,
\twi_clips\twi_clip_2611.wav,she sent money to my uncle for a house to live in when she comes,,
\twi_clips\twi_clip_2612.wav,"so when sbecame, she asked him-abbut the house",,
\twi_clips\twi_clip_2613.wav,"but he can't show us th^house, all he say is the house is miss7n§?",,
\twi_clips\twi_clip_2614.wav,we don't even understand,,
\twi_clips\twi_clip_2615.wav,A house can got missing,,
\twi_clips\twi_clip_2616.wav,m.ummy-th'is.is very^irprising, J* I am aware of everthing that is'goin on,
\twi_clips\twi_clip_2617.wav,I didn't even know that a whole house can get missing,,
\twi_clips\twi_clip_2618.wav,"you may think this is some story but the truth, he cannot show us the house",,
\twi_clips\twi_clip_2619.wav,"it was very-irritating, so I decided to come to you because I'know what you can do",,
\twi_clips\twi_clip_2620.wav,is only GOD that can help you and not me,,
\twi_clips\twi_clip_2621.wav,"t J^.just4a mer^SVmg, ■unless GOD intervene'orjelse I'm nothing",,
\twi_clips\twi_clip_2622.wav,"I'm just-a mere being, unless GOD intervene or else I'm nothing",,
\twi_clips\twi_clip_2623.wav,we will all fast for thre^ays thaCis where GOD will reveaT things to us all,,
\twi_clips\twi_clip_2624.wav,and then we all work on it together,,
\twi_clips\twi_clip_2625.wav,Jzhe.sad-thihg is.y^loosing^ your property'to sorffeone else,,
\twi_clips\twi_clip_2626.wav,the sad thing is you loosing your property to someone else,,
\twi_clips\twi_clip_2627.wav,so after the fastingGOD will show us a way,,
\twi_clips\twi_clip_2628.wav,".per what,he,has<shiown toj^ mea’ns^it’i’s’Yor ' "" us and our children-b'utfflot for strangers",,
\twi_clips\twi_clip_2629.wav,per what he has shown to us means it is for us and our children but not for strangers,,
\twi_clips\twi_clip_2630.wav,"GOD. will, make a'way",,
\twi_clips\twi_clip_2631.wav,prophetess,,
\twi_clips\twi_clip_2632.wav,"surprisingly, my Uncle have been showing me kinds of pictures when I was there",,
\twi_clips\twi_clip_2633.wav,"but since I came, he can't even show me even one house telling me he canlt find it'",,
\twi_clips\twi_clip_2634.wav,this-is-whatbaffles.m|B¥alot prophetess*,,
\twi_clips\twi_clip_2635.wav,GOD is alive he will show us what to do he will help us get ours back,,
\twi_clips\twi_clip_2636.wav,so calm down he’will talk for us,,
\twi_clips\twi_clip_2637.wav,so calm down he will talk for us,,
\twi_clips\twi_clip_2638.wav,"is not our strengh nor yours that is why you can't arre""st him.",,
\twi_clips\twi_clip_2639.wav,look Akonoba I really have,,
\twi_clips\twi_clip_2640.wav,look Akonoba I really have a clean mind for everybody,,
\twi_clips\twi_clip_2641.wav,can you please go straight to the point,,
\twi_clips\twi_clip_2642.wav,so you want them to kill you before you know what is going on,,
\twi_clips\twi_clip_2643.wav,"something is really going on, you should know",,
\twi_clips\twi_clip_2644.wav,can you please go straight to the point?,,
\twi_clips\twi_clip_2645.wav,you ask your brother what is really going on between him and Gospi,,
\twi_clips\twi_clip_2646.wav,"sometimes I feel like they are dating, how tBt2y speak on phone",,
\twi_clips\twi_clip_2647.wav,that is why she might be behaving like that,,
\twi_clips\twi_clip_2648.wav,"no no that is not true, my brother is not like that",,
\twi_clips\twi_clip_2649.wav,she don't even like women like this,,
\twi_clips\twi_clip_2650.wav,PROVERB,,
\twi_clips\twi_clip_2651.wav,I think Gospi has bewithched your brother,,
\twi_clips\twi_clip_2652.wav,Eeiiii,,
\twi_clips\twi_clip_2653.wav,yesss,,
\twi_clips\twi_clip_2654.wav,ahhhhhh 1111,,
\twi_clips\twi_clip_2655.wav,you have said it,,
\twi_clips\twi_clip_2656.wav,I'm telling you,,
\twi_clips\twi_clip_2657.wav,"what Lsaw sometime ago in the house was unc-alled for, I run away from the house",,
\twi_clips\twi_clip_2658.wav,I m telling you,,
\twi_clips\twi_clip_2659.wav,Eeiiii,,
\twi_clips\twi_clip_2660.wav,you are very right1!,,
\twi_clips\twi_clip_2661.wav,that is why I don't want to give my building to anybody to get a problem,,
\twi_clips\twi_clip_2662.wav,no no I will never do that,,
\twi_clips\twi_clip_2663.wav,borga is that how you are7,,
\twi_clips\twi_clip_2664.wav,no no no what is hapening is very serious,,
\twi_clips\twi_clip_2665.wav,betause what she has been doing these days is very 'serious,,
\twi_clips\twi_clip_2666.wav,wfTen ’did your brother came from abroad?,,
\twi_clips\twi_clip_2667.wav,No no,,
\twi_clips\twi_clip_2668.wav,I was staying in someones house but I was very clean and cool,,
\twi_clips\twi_clip_2669.wav,you were even rewarding me that I\'m very calm and gentle,,
\twi_clips\twi_clip_2670.wav,as for you I have in mind I will let you go stay and at my place,,
\twi_clips\twi_clip_2671.wav,I don't understand the english you just said,,
